,Unnamed: 0,Matan,Degree
1503,15505,أتاه رجلان في فتنة ابن الزبير فقالا إن الناس قد ضيعوا، وأنت ابن عمر وصاحب النبي صلى الله عليه وسلم فما يمنعك أن تخرج فقال يمنعني أن الله حرم دم أخي‏.‏ فقالا ألم يقل الله ‏{‏وقاتلوهم حتى لا تكون فتنة فقال قاتلنا حتى لم تكن فتنة، وكان الدين لله، وأنتم تريدون أن تقاتلوا حتى تكون فتنة، ويكون الدين لغير الله‏.‏ وزاد عثمان بن صالح عن ابن وهب، قال أخبرني فلان، وحيوة بن شريح، عن بكر بن عمرو المعافري، أن بكير بن عبد الله، حدثه عن نافع، أن رجلا، أتى ابن عمر فقال يا أبا عبد الرحمن ما حملك على أن تحج عاما وتعتمر عاما، وتترك الجهاد في سبيل الله عز وجل، وقد علمت ما رغب الله فيه قال يا ابن أخي بني الإسلام على خمس إيمان بالله ورسوله، والصلاة الخمس، وصيام رمضان، وأداء الزكاة، وحج البيت‏.‏ قال يا أبا عبد الرحمن، ألا تسمع ما ذكر الله في كتابه ‏{‏وإن طائفتان من المؤمنين اقتتلوا فأصلحوا بينهما‏}‏ ‏{‏إلى أمر الله‏}‏ ‏{‏قاتلوهم حتى لا تكون فتنة‏}‏ قال فعلنا على عهد رسول الله صلى الله عليه وسلم وكان الإسلام قليلا، فكان الرجل يفتن في دينه إما قتلوه، وإما يعذبوه، حتى كثر الإسلام فلم تكن فتنة‏.‏ قال فما قولك في علي وعثمان قال أما عثمان فكأن الله عفا عنه، وأما أنتم فكرهتم أن تعفوا عنه، وأما علي فابن عم رسول الله صلى الله عليه وسلم وختنه‏.‏ وأشار بيده فقال هذا بيته حيث ترون‏.‏,0
2179,3735, هريرة، أن رسول الله صلى الله عليه وسلم قرأ في ركعتى الفجر قل يا أيها الكافرون و قل هو الله أحد,0
1494,24088,قال النبي صلى الله عليه وسلم ‏ ‏ لا تقوم الساعة حتى يكثر فيكم المال فيفيض، حتى يهم رب المال من يقبل صدقته، وحتى يعرضه فيقول الذي يعرضه عليه لا أرب لي ‏‏‏.‏,0
1831,2747,يقول قال رسول الله صلى الله عليه وسلم بينا أنا نائم رأيت الناس يعرضون وعليهم قمص منها ما يبلغ الثدي ومنها ما يبلغ دون ذلك ومر عمر بن الخطاب وعليه قميص يجره قالوا ماذا أولت ذلك يا رسول الله قال الدين,0
1684,19629, أخبرهم أن رجلا سأل رسول الله صلى الله عليه وسلم عن صلاة الليل قال مثنى مثنى فإن خشي أحدكم الصبح فليوتر بواحدة,0
2240,5912,أن رسول الله صلى الله عليه وسلم قام خطيبا فكان فيما قال إن الدنيا خضرة حلوة وإن الله مستخلفكم فيها فناظر كيف تعملون ألا فاتقوا الدنيا واتقوا النساء,0
1648,8133, أن النبي صلى الله عليه وسلم لما وجهه إلى اليمن أمره أن يأخذ من كل حالم يعني محتلما دينارا أو عدله من المعافري ثياب تكون باليمن,0
2462,2798,لما كان يوم أحد هزم المشركون، فصرخ إبليس لعنة الله عليه أى عباد الله أخراكم‏.‏ فرجعت أولاهم فاجتلدت هي وأخراهم فبصر حذيفة فإذا هو بأبيه اليمان فقال أى عباد الله أبي أبي‏.‏ قال قالت فوالله ما احتجزوا حتى قتلوه فقال حذيفة يغفر الله لكم‏.‏ قال عروة فوالله ما زالت في حذيفة بقية خير حتى لحق بالله‏.‏ بصرت علمت، من البصيرة في الأمر، وأبصرت من بصر العين ويقال بصرت وأبصرت واحد‏.‏,0
1554,15053, أن النبي صلى الله عليه وسلم قال لا تباغضوا ولا تحاسدوا ولا تدابروا وكونوا عباد الله إخوانا ولا يحل لمسلم أن يهجر أخاه فوق ثلاث ليال,0
1544,8665,قال رسول الله صلى الله عليه وسلم إن الله عز وجل لما خلق الخلق كتب بيده على نفسه إن رحمتي تغلب غضبي,0
1441,14787,قال رسول الله صلى الله عليه وسلم حين أسري بي لقيت موسى قال فنعته فإذا رجل حسبته قال مضطرب رجل الرأس كأنه من رجال شنوءة قال ولقيت عيسى قال فنعته قال ربعة أحمر كأنما خرج من ديماس يعني الحمام ورأيت إبراهيم قال وأنا أشبه ولده به قال وأتيت بإناءين أحدهما لبن والآخر خمر فقيل لي خذ أيهما شئت فأخذت اللبن فشربته فقيل لي هديت الفطرة أو أصبت الفطرة أما إنك لو أخذت الخمر غوت أمتك,0
1077,938,أتى النبي صلى الله عليه وسلم رجل فقال يا رسول الله ما الموجبتان فقال من مات لا يشرك بالله شيئا دخل الجنة ومن مات يشرك بالله شيئا دخل النار,0
1945,26429,ولكن ليطمئن قلبي ‏‏ ‏.‏ قال ثم قرأ هذه الآية حتى جازها ‏.‏,0
1415,6921,قال لما قدمت نجران سألوني فقالوا إنكم تقرءون يا أخت هارون وموسى قبل عيسى بكذا وكذا فلما قدمت على رسول الله صلى الله عليه وسلم سألته عن ذلك فقال إنهم كانوا يسمون بأنبيائهم والصالحين قبلهم,0
792,5729,كنا نقول التحية في الصلاة ونسمي، ويسلم بعضنا على بعض، فسمعه رسول الله صلى الله عليه وسلم فقال ‏ ‏ قولوا التحيات لله والصلوات والطيبات، السلام عليك أيها النبي ورحمة الله وبركاته، السلام علينا وعلى عباد الله الصالحين، أشهد أن لا إله إلا الله وأشهد أن محمدا عبده ورسوله، فإنكم إذا فعلتم ذلك فقد سلمتم على كل عبد لله صالح في السماء والأرض ‏‏‏.‏,0
1630,3082,قال كان رسول الله صلى الله عليه وسلم يصلي من الليل مثنى مثنى ويوتر بركعة,0
1583,17991,حدثنا حميد، قال حدثنا بكر بن عبد الله المزني، عن حمزة بن المغيرة بن شعبة، عن أبيه، قال تخلف رسول الله صلى الله عليه وسلم فتخلفت معه فلما قضى حاجته قال أمعك ماء فأتيته بمطهرة فغسل يديه وغسل وجهه ثم ذهب يحسر عن ذراعيه فضاق كم الجبة فألقاه على منكبيه فغسل ذراعيه ومسح بناصيته وعلى العمامة وعلى خفيه,0
723,2483,أن رسول الله صلى الله عليه وسلم كان إذا سمع المؤذن يتشهد قال وأنا وأنا,0
354,23741,قال رسول الله صلى الله عليه وسلم إن لله مائة رحمة فمنها رحمة بها يتراحم الخلق بينهم وتسعة وتسعون ليوم القيامة,0
1388,2865,قدمت على أمي وهى مشركة، في عهد رسول الله صلى الله عليه وسلم، فاستفتيت رسول الله صلى الله عليه وسلم قلت ‏{‏إن أمي قدمت‏}‏ وهى راغبة، أفأصل أمي قال ‏ ‏ نعم صلي أمك ‏‏‏.‏,0
766,2605,بينا رسول الله صلى الله عليه وسلم ساجد وحوله ناس من قريش من المشركين إذ جاء عقبة بن أبي معيط بسلى جزور، فقذفه على ظهر النبي صلى الله عليه وسلم فلم يرفع رأسه حتى جاءت فاطمة  عليها السلام  فأخذت من ظهره، ودعت على من صنع ذلك، فقال النبي صلى الله عليه وسلم ‏ ‏ اللهم عليك الملأ من قريش، اللهم عليك أبا جهل بن هشام، وعتبة بن ربيعة، وشيبة بن ربيعة، وعقبة بن أبي معيط، وأمية بن خلف  أو أبى بن خلف ‏‏‏.‏ فلقد رأيتهم قتلوا يوم بدر، فألقوا في بئر، غير أمية أو أبى، فإنه كان رجلا ضخما، فلما جروه تقطعت أوصاله قبل أن يلقى في البئر‏.‏,0
740,25335, أن النبي صلى الله عليه وسلم قال من أعمر عمرى فهي له ولعقبه يرثها من يرثه من عقبه,0
2197,7910,لما قدمت على النبي صلى الله عليه وسلم قلت في الطريق: يا ليلة من طولها وعنائها على أنها من دارة الكفر نجت وأبق غلام لي في الطريق، فلما قدمت على النبي صلى الله عليه وسلم فبايعته، فبينا أنا عنده إذ طلع الغلام، فقال لي النبي صلى الله عليه وسلم يا أبا هريرة هذا غلامك فقلت هو لوجه الله تعالى‏.‏ فأعتقته‏.‏,0
1795,19225,قال رسول الله صلى الله عليه وسلم اللهم اجعل رزق آل محمد قوتا,0
1647,5744,قال كان رسول الله صلى الله عليه وسلم يأمر بالصدقة فينطلق أحدنا يتحامل حتى يجيء بالمد وإن لأحدهم اليوم مائة ألف قال شقيق كأنه يعرض بنفسه,0
1260,18324,النبي صلى الله عليه وسلم قال ‏ ‏ من قتل نفسا معاهدا لم يرح رائحة الجنة، وإن ريحها يوجد من مسيرة أربعين عاما ‏‏‏.‏,0
2038,26497,أن رسول الله صلى الله عليه وسلم قال ‏ ‏ بين كل أذانين صلاة  ثلاثا  لمن شاء ‏‏‏.‏,0
1673,20320,كنت آتي مع سلمة بن الأكوع فيصلي عند الأسطوانة التي عند المصحف‏.‏ فقلت يا أبا مسلم أراك تتحرى الصلاة عند هذه الأسطوانة‏.‏ قال فإني رأيت النبي صلى الله عليه وسلم يتحرى الصلاة عندها‏.‏,0
631,25592,غداة عرفة ما تقول في التلبية هذا اليوم قال سرت هذا المسير مع النبي صلى الله عليه وسلم وأصحابه فمنا المكبر ومنا المهلل ولا يعيب أحدنا على صاحبه,0
1424,14519,{‏لا يستوي القاعدون من المؤمنين‏}‏ عن بدر والخارجون إلى بدر‏.‏,0
1801,11637, أوس، أن رجلا، من أصحاب النبي صلى الله عليه وسلم حدثه أن النبي صلى الله عليه وسلم دخل مكة عام الفتح قال ألا وإن قتيل الخطإ العمد قتيل السوط والعصا منها أربعون في بطونها أولادها,0
781,19721, عن النبي صلى الله عليه وسلم قال بعث رسول الله صلى الله عليه وسلم عشرة عينا وأمر عليهم عاصم بن ثابت فنفروا لهم هذيل بقريب من مائة رجل رام فلما أحس بهم عاصم لجئوا إلى قردد فقالوا لهم انزلوا فأعطوا بأيديكم ولكم العهد والميثاق أن لا نقتل منكم أحدا فقال عاصم أما أنا فلا أنزل في ذمة كافر فرموهم بالنبل فقتلوا عاصما في سبعة نفر ونزل إليهم ثلاثة نفر على العهد والميثاق منهم خبيب وزيد بن الدثنة ورجل آخر فلما استمكنوا منهم أطلقوا أوتار قسيهم فربطوهم بها فقال الرجل الثالث هذا أول الغدر والله لا أصحبكم إن لي بهؤلاء لأسوة فجروه فأبى أن يصحبهم فقتلوه فلبث خبيب أسيرا حتى أجمعوا قتله فاستعار موسى يستحد بها فلما خرجوا به ليقتلوه قال لهم خبيب دعوني أركع ركعتين ثم قال والله لولا أن تحسبوا ما بي جزعا لزدت,0
2375,19279,قال رسول الله صلى الله عليه وسلم الدجال ممسوح العين مكتوب بين عينيه كافر ثم تهجاها ك ف ر يقرؤه كل مسلم,0
1,593,أن رسول الله صلى الله عليه وسلم كان يسأل في مرضه الذي مات فيه يقول أين أنا غدا أين أنا غدا يريد يوم عائشة، فأذن له أزواجه يكون حيث شاء، فكان في بيت عائشة حتى مات عندها، قالت عائشة فمات في اليوم الذي كان يدور على فيه في بيتي، فقبضه الله وإن رأسه لبين نحري وسحري، وخالط ريقه ريقي ثم قالت دخل عبد الرحمن بن أبي بكر ومعه سواك يستن به فنظر إليه رسول الله صلى الله عليه وسلم فقلت له أعطني هذا السواك يا عبد الرحمن‏.‏ فأعطانيه فقضمته، ثم مضغته فأعطيته رسول الله صلى الله عليه وسلم فاستن به وهو مستند إلى صدري‏.‏,0
715,15933,قالت قلت يا رسول الله زوجي طلقني ثلاثا وأخاف أن يقتحم على قال فأمرها فتحولت,0
2496,20267,مالك هل كان رسول الله صلى الله عليه وسلم خضب فقال لم يبلغ الخضاب كان في لحيته شعرات بيض قال قلت له أكان أبو بكر يخضب قال فقال نعم بالحناء والكتم,0
1746,10787,قال رسول الله صلى الله عليه وسلم ‏ ‏ إذا هلك كسرى فلا كسرى بعده، وإذا هلك قيصر فلا قيصر بعده، والذي نفسي بيده، لتنفقن كنوزهما في سبيل الله ‏‏‏.‏,0
953,4018, عن رسول الله صلى الله عليه وسلم قال الله عز وجل كذبني ابن آدم ولم يكن ينبغي له أن يكذبني وشتمني ابن آدم ولم يكن ينبغي له أن يشتمني أما تكذيبه إياى فقوله إني لا أعيده كما بدأته وليس آخر الخلق بأعز على من أوله وأما شتمه إياى فقوله اتخذ الله ولدا وأنا الله الأحد الصمد لم ألد ولم أولد ولم يكن لي كفوا أحد,0
1936,3080,الله، يقول رخص النبي صلى الله عليه وسلم لآل حزم في رقية الحية وقال لأسماء بنت عميس ما لي أرى أجسام بني أخي ضارعة تصيبهم الحاجة قالت لا ولكن العين تسرع إليهم قال ارقيهم قالت فعرضت عليه فقال ارقيهم,0
1829,16686,يزيد بن شريح، عن أبي حى المؤذن الحمصي، عن ثوبان، عن رسول الله صلى الله عليه وسلم قال لا يحل لامرئ أن ينظر في جوف بيت امرئ حتى يستأذن فإن نظر فقد دخل ولا يؤم قوما فيخص نفسه بدعوة دونهم فإن فعل فقد خانهم ولا يقوم إلى الصلاة وهو حقن,0
1277,12669,أتى رسول الله صلى الله عليه وسلم مسجد قباء يصلي فيه فجاءت رجال من الأنصار يسلمون عليه فسألت صهيبا وكان معه كيف كان رسول الله صلى الله عليه وسلم يرد عليهم قال كان يشير بيده,0
1194,19460,عمران، بهذا الإسناد وقالا في الحديث عبدا حبشيا مجدع الأطراف,0
1882,11699,أنفجنا أرنبا بمر الظهران، فسعى القوم فلغبوا، فأدركتها فأخذتها، فأتيت بها أبا طلحة فذبحها، وبعث بها إلى رسول الله صلى الله عليه وسلم بوركها  أو فخذيها قال فخذيها لا شك فيه  فقبله‏.‏ قلت وأكل منه قال وأكل منه‏.‏ ثم قال بعد قبله‏.‏,0
1870,566,قال كان نبي الله صلى الله عليه وسلم إذا أنزل عليه الوحى كرب لذلك وتربد وجهه,0
1908,14257,لما أنزلت الآيات من آخر سورة البقرة قرأهن النبي صلى الله عليه وسلم في المسجد، وحرم التجارة في الخمر‏.‏,0
1588,15411,عن النبي صلى الله عليه وسلم بهذا الحديث,0
2525,16149, عائشة، أن النبي صلى الله عليه وسلم صلى ست ركعات في أربع سجدات قلت لمعاذ عن النبي صلى الله عليه وسلم قال لا شك ولا مرية,0
934,791, قال قام رسول الله صلى الله عليه وسلم حين أنزل عليه ‏{‏وأنذر عشيرتك الأقربين‏}‏ فقال يا معشر قريش اشتروا أنفسكم من الله لا أغني عنكم من الله شيئا يا بني عبد مناف لا أغني عنكم من الله شيئا يا عباس بن عبد المطلب لا أغني عنك من الله شيئا يا صفية عمة رسول الله صلى الله عليه وسلم لا أغني عنك من الله شيئا يا فاطمة سليني ما شئت لا أغني عنك من الله شيئا,0
229,26487,قال النبي صلى الله عليه وسلم لا تقدموا الشهر بيوم ولا بيومين إلا أن يوافق ذلك صوما كان يصومه أحدكم صوموا لرؤيته وأفطروا لرؤيته فإن غم عليكم فعدوا ثلاثين ثم أفطروا,0
132,1968,عن النبي صلى الله عليه وسلم قال إن لله مائة رحمة قسم منها رحمة بين جميع الخلائق فبها يتراحمون وبها يتعاطفون وبها تعطف الوحش على أولادها وأخر تسعة وتسعين رحمة يرحم بها عباده يوم القيامة,0
451,10997, عن النبي صلى الله عليه وسلم قال تقطع يد السارق في ربع دينار فصاعدا قال أحمد بن صالح القطع في ربع دينار فصاعدا,0
858,16410,لما حضرت أبا طالب الوفاة دخل عليه النبي صلى الله عليه وسلم وعنده أبو جهل وعبد الله بن أبي أمية، فقال النبي صلى الله عليه وسلم أى عم قل لا إله إلا الله‏.‏ أحاج لك بها عند الله فقال أبو جهل وعبد الله بن أبي أمية يا أبا طالب، أترغب عن ملة عبد المطلب‏.‏ فقال النبي صلى الله عليه وسلم لأستغفرن لك ما لم أنه عنك فنزلت ‏{‏ما كان للنبي والذين آمنوا أن يستغفروا للمشركين ولو كانوا أولي قربى من بعد ما تبين لهم أنهم أصحاب الجحيم‏}‏,0
328,21076,فيقول يا أبا هريرة نشدتك بالله هل سمعت رسول الله صلى الله عليه وسلم يقول يا حسان أجب عن رسول الله، اللهم أيده بروح القدس قال أبو هريرة نعم‏.‏,0
2562,12182,"كان ابن عباس يقعدني على سريره فقال إن وفد عبد القيس لما أتوا رسول الله صلى الله عليه وسلم قال ‏""‏ من الوفد ‏""‏‏.‏ قالوا ربيعة‏.‏ قال ‏""‏ مرحبا بالوفد والقوم، غير خزايا ولا ندامى ‏""‏‏.‏ قالوا يا رسول الله إن بيننا وبينك كفار مضر، فمرنا بأمر ندخل به الجنة، ونخبر به من وراءنا فسألوا عن الأشربة، فنهاهم عن أربع وأمرهم بأربع أمرهم بالإيمان بالله قال ‏""‏ هل تدرون ما الإيمان بالله ‏""‏‏.‏ قالوا الله ورسوله أعلم‏.‏ قال ‏""‏ شهادة أن لا إله إلا الله وحده لا شريك له وأن محمدا رسول الله، وإقام الصلاة، وإيتاء الزكاة  وأظن فيه  صيام رمضان، وتؤتوا من المغانم الخمس ‏""‏‏.‏ ونهاهم عن الدباء، والحنتم، والمزفت، والنقير، وربما قال المقير‏.‏ قال ‏""‏ احفظوهن، وأبلغوهن من وراءكم ‏""‏‏.‏",0
223,13215,عباس، في قوله عز وجل لا تحرك به لسانك‏}‏ قال كان النبي صلى الله عليه وسلم إذا نزل عليه جبريل بالوحى كان مما يحرك به لسانه وشفتيه فيشتد عليه فكان ذلك يعرف منه فأنزل الله تعالى لا تحرك به لسانك لتعجل به‏}‏ أخذه إن علينا جمعه وقرآنه‏}‏ إن علينا أن نجمعه في صدرك وقرآنه فتقرأه فإذا قرأناه فاتبع قرآنه‏}‏ قال أنزلناه فاستمع له إن علينا بيانه‏}‏ أن نبينه بلسانك فكان إذا أتاه جبريل أطرق فإذا ذهب قرأه كما وعده الله,0
2123,6376,قال انشق القمر فرقتين وفي حديث أبي داود انشق القمر على عهد رسول الله صلى الله عليه وسلم,0
2410,25090,أن النبي صلى الله عليه وسلم قال لا تستقبلوا القبلة ولا تستدبروها لغائط أو بول ولكن شرقوا أو غربوا,0
680,13796,أم سلمة، قالت سئل رسول الله صلى الله عليه وسلم كم تجر المرأة من ذيلها قال شبرا قلت إذا ينكشف عنها قال ذراع لا تزيد عليه,0
1271,18856,أن رسول الله صلى الله عليه وسلم قال من شرب الخمر في الدنيا حرمها في الآخرة,0
209,22133,أن النبي صلى الله عليه وسلم قال لا يقيمن أحدكم أخاه ثم يجلس في مجلسه وكان ابن عمر إذا قام له رجل عن مجلسه لم يجلس فيه,0
1973,12161,الله، قال كنا لا نمسك لحوم الأضاحي فوق ثلاث فأمرنا رسول الله صلى الله عليه وسلم أن نتزود منها ونأكل منها يعني فوق ثلاث,0
735,25329,لما نزلت ‏{‏ولم يلبسوا إيمانهم بظلم‏}‏ قال أصحابه وأينا لم يظلم فنزلت ‏{‏إن الشرك لظلم عظيم‏}‏,0
2150,18329,قال كان رسول الله صلى الله عليه وسلم يصلي في رمضان فجئت فقمت إلى جنبه وجاء رجل آخر فقام أيضا حتى كنا رهطا فلما حس النبي صلى الله عليه وسلم أنا خلفه جعل يتجوز في الصلاة ثم دخل رحله فصلى صلاة لا يصليها عندنا قال قلنا له حين أصبحنا أفطنت لنا الليلة قال فقال نعم ذاك الذي حملني على الذي صنعت قال فأخذ يواصل رسول الله صلى الله عليه وسلم وذاك في آخر الشهر فأخذ رجال من أصحابه يواصلون فقال النبي صلى الله عليه وسلم ما بال رجال يواصلون إنكم لستم مثلي أما والله لو تماد لي الشهر لواصلت وصالا يدع المتعمقون تعمقهم,0
1509,13172,بن بدر وقال في شعبة من هذه الشعاب خلاف رواية يحيى,0
2184,24786,ذكر عمر بن الخطاب لرسول الله صلى الله عليه وسلم أنه تصيبه جنابة من الليل فقال له رسول الله صلى الله عليه وسلم توضأ واغسل ذكرك ثم نم,0
1689,22666, الرحمن، ثم ذكر كلمة معناها عن عمرة، عن عائشة، قالت قال رسول الله صلى الله عليه وسلم لا تقطع اليد إلا في ربع دينار,0
159,13559,أنه سأل عمه عن الصلاة، يقطعها شىء فقال لا يقطعها شىء، أخبرني عروة بن الزبير أن عائشة زوج النبي صلى الله عليه وسلم قالت لقد كان رسول الله صلى الله عليه وسلم يقوم فيصلي من الليل، وإني لمعترضة بينه وبين القبلة على فراش أهله‏.‏,0
1909,13780,أتى علقمة الشام فدخل مسجدا فصلى فيه ثم قام إلى حلقة فجلس فيها قال فجاء رجل فعرفت فيه تحوش القوم وهيئتهم قال فجلس إلى جنبي ثم قال أتحفظ كما كان عبد الله يقرأ فذكر بمثله,0
2027,3069,عن رسول الله صلى الله عليه وسلم قال كبرنا ونسينا والحديث عن رسول الله صلى الله عليه وسلم شديد,0
548,14228, إن وفد عبد القيس لما قدموا على رسول الله صلى الله عليه وسلم أمرهم بالإيمان بالله قال أتدرون ما الإيمان بالله قالوا الله ورسوله أعلم قال شهادة أن لا إله إلا الله وأن محمدا رسول الله وإقام الصلاة وإيتاء الزكاة وصوم رمضان وأن تعطوا الخمس من المغنم,0
2154,9033, إن رسول الله صلى الله عليه وسلم قال إن الملائكة لا تدخل بيتا فيه صورة قال بسر ثم اشتكى زيد فعدناه فإذا على بابه ستر فيه صورة فقلت لعبيد الله الخولاني ربيب ميمونة زوج النبي صلى الله عليه وسلم ألم يخبرنا زيد عن الصور يوم الأول فقال عبيد الله ألم تسمعه حين قال إلا رقما في ثوب,0
1831,2747,يقول قال رسول الله صلى الله عليه وسلم بينا أنا نائم رأيت الناس يعرضون وعليهم قمص منها ما يبلغ الثدي ومنها ما يبلغ دون ذلك ومر عمر بن الخطاب وعليه قميص يجره قالوا ماذا أولت ذلك يا رسول الله قال الدين,0
2627,9138, اشتكت امرأة بالعوالي مسكينة فكان النبي صلى الله عليه وسلم يسألهم عنها وقال إن ماتت فلا تدفنوها حتى أصلي عليها فتوفيت فجاءوا بها إلى المدينة بعد العتمة فوجدوا رسول الله صلى الله عليه وسلم قد نام فكرهوا أن يوقظوه فصلوا عليها ودفنوها ببقيع الغرقد فلما أصبح رسول الله صلى الله عليه وسلم جاءوا فسألهم عنها فقالوا قد دفنت يا رسول الله وقد جئناك فوجدناك نائما فكرهنا أن نوقظك قال فانطلقوا فانطلق يمشي ومشوا معه حتى أروه قبرها فقام رسول الله صلى الله عليه وسلم وصفوا وراءه فصلى عليها وكبر أربعا,0
714,15595,سمع النبي صلى الله عليه وسلم رجلا يدعو وهو يقول اللهم إني أسألك بأني أشهد أنك أنت الله لا إله إلا أنت الأحد الصمد الذي لم يلد ولم يولد ولم يكن له كفوا أحد قال فقال والذي نفسي بيده لقد سأل الله باسمه الأعظم الذي إذا دعي به أجاب وإذا سئل به أعطى,0
1984,8211, أبيه، أن رجلا، أتى النبي صلى الله عليه وسلم بالجعرانة وقد أحرم بعمرة وعليه جبة وهو مصفر لحيته ورأسه وساق هذا الحديث,0
2165,25676,أبيه، أن رسول الله صلى الله عليه وسلم قال إن كان الشؤم في شىء ففي الفرس والمسكن والمرأة,0
2418,22172,أنالله عليه وسلم فأجلى رسول الله صلى الله عليه وسلم بني النضير وأقر قريظة ومن عليهم حتى حاربت قريظة بعد ذلك فقتل رجالهم وقسم نساءهم وأولادهم وأموالهم بين المسلمين إلا أن بعضهم لحقوا برسول الله صلى الله عليه وسلم فآمنهم وأسلموا وأجلى رسول الله صلى الله عليه وسلم يهود المدينة كلهم بني قينقاع وهم قوم عبد الله بن سلام ويهود بني حارثة وكل يهودي كان بالمدينة,0
1587,25177,كثير، كلهم عن شعبة، في هذا الإسناد أما روح ويحيى بن كثير فقالا كما قال نصر أهل رسول الله صلى الله عليه وسلم بالحج وأما أبو شهاب ففي روايته خرجنا مع رسول الله صلى الله عليه وسلم نهل بالحج وفي حديثهم جميعا فصلى الصبح بالبطحاء خلا الجهضمي فإنه لم يقله,0
1799,20237, هريرة، يقول قال رسول الله صلى الله عليه وسلم لا يحل ثمن الكلب ولا حلوان الكاهن ولا مهر البغي,0
292,25593,أسامة، كلهم عن هشام، بهذا الإسناد نحو حديث ابن نمير عن حميد بن عبد الرحمن، الرؤاسي وفي حديث عبد الرحيم وأبي أسامة وهو يومئذ ذو ثمن,0
1965,17348,قال رسول الله صلى الله عليه وسلم أصدق كلمة قالها شاعر كلمة لبيد ألا كل شىء ما خلا الله باطل وكاد أمية بن أبي الصلت أن يسلم,0
2410,25090,أن النبي صلى الله عليه وسلم قال لا تستقبلوا القبلة ولا تستدبروها لغائط أو بول ولكن شرقوا أو غربوا,0
2636,11618, أتاه رجل من أهل العراق فقال إني أصور هذه التصاوير فما تقول فيها فقال ادنه ادنه سمعت محمدا صلى الله عليه وسلم يقول من صور صورة في الدنيا كلف يوم القيامة أن ينفخ فيها الروح وليس بنافخه,0
696,20541,قال رسول الله صلى الله عليه وسلم ‏ ‏ إذا دعا الرجل امرأته إلى فراشه فأبت، فبات غضبان عليها، لعنتها الملائكة حتى تصبح ‏‏‏.‏,0
1126,15623, أبي قتادة، أن رسول الله صلى الله عليه وسلم قال لا تنبذوا الزهو والرطب جميعا ولا تنبذوا الزبيب والرطب جميعا,0
980,22202, عن رسول الله صلى الله عليه وسلم مثل الأول,0
2253,7143,أن يوم، عاشوراء كان يصام في الجاهلية فلما جاء الإسلام من شاء صامه ومن شاء تركه,0
1463,23964, إني لأعرف النظائر التي كان يقرأ بهن رسول الله صلى الله عليه وسلم عشرين سورة في عشر ركعات ثم أخذ بيد علقمة فدخل ثم خرج إلينا علقمة فسألناه فأخبرنا بهن,0
2534,3098,قال رسول الله صلى الله عليه وسلم إن بني إسرائيل افترقت على إحدى وسبعين فرقة وإن أمتي ستفترق على ثنتين وسبعين فرقة كلها في النار إلا واحدة وهي الجماعة,0
509,15111,قالت لقد كان رسول الله صلى الله عليه وسلم يضع رأسه في حجري وأنا حائض ويقرأ القرآن,0
1310,22282, عن النبي صلى الله عليه وسلم قال إن بلالا يؤذن بليل لينبه نائمكم ويرجع قائمكم وليس الفجر أن يقول هكذا وأشار بكفه ولكن الفجر أن يقول هكذا وأشار بالسبابتين,0
2260,5874,بن عبادة يا رسول الله لو وجدت مع أهلي رجلا لم أمسه حتى آتي بأربعة شهداء قال رسول الله صلى الله عليه وسلم نعم قال كلا والذي بعثك بالحق إن كنت لأعاجله بالسيف قبل ذلك قال رسول الله صلى الله عليه وسلم اسمعوا إلى ما يقول سيدكم إنه لغيور وأنا أغير منه والله أغير مني,0
1856,23688,صلى رسول الله صلى الله عليه وسلم على قتلى أحد بعد ثماني سنين، كالمودع للأحياء والأموات، ثم طلع المنبر فقال إني بين أيديكم فرط، وأنا عليكم شهيد، وإن موعدكم الحوض، وإني لأنظر إليه من مقامي هذا، وإني لست أخشى عليكم أن تشركوا، ولكني أخشى عليكم الدنيا أن تنافسوها قال فكانت آخر نظرة نظرتها إلى رسول الله صلى الله عليه وسلم‏.‏,0
2481,8362, قال لابن مسعود هل لك في فتاة أزوجكها فدعا عبد الله علقمة فحدث أن النبي صلى الله عليه وسلم قال من استطاع الباءة فليتزوج فإنه أغض للبصر وأحصن للفرج ومن لم يستطع فليصم فإنه له وجاء,0
1278,8655, قال فرض رسول الله صلى الله عليه وسلم زكاة الفطر صاعا من تمر أو صاعا من شعير على الحر والعبد والذكر والأنثى والصغير والكبير من المسلمين وأمر بها أن تؤدى قبل خروج الناس إلى الصلاة,0
