,Unnamed: 0,Matan,Degree
17979,21234, عن النبي صلى الله عليه وسلم قال لا تجمعوا بين التمر والزبيب ولا بين الزهو والرطب,0
12425,19501,عن النبي صلى الله عليه وسلم قال إذا أبق العبد لم تقبل له صلاة,0
2996,8792,عليا، بالكوفة يقول سمعت رسول الله صلى الله عليه وسلم يقول خير نسائها مريم بنت عمران وخير نسائها خديجة بنت خويلد قال أبو كريب وأشار وكيع إلى السماء والأرض,0
15366,6519, أن رسول الله صلى الله عليه وسلم لبى حتى رمى الجمرة,0
4026,24041,قال رسول الله صلى الله عليه وسلم من أدرك من الصلاة ركعة فقد أدرك,0
17806,17190,فقال سل لي رسول الله صلى الله عليه وسلم أرأيت رجلا وجد مع امرأته رجلا فقتله أيقتل به أم كيف يصنع فسأل عاصم رسول الله صلى الله عليه وسلم عن ذلك فعاب رسول الله صلى الله عليه وسلم المسائل ثم لقيه عويمر فسأله فقال ما صنعت فقال صنعت أنك لم تأتني بخير سألت رسول الله صلى الله عليه وسلم فعاب المسائل فقال عويمر والله لآتين رسول الله صلى الله عليه وسلم ولأسألنه فأتى رسول الله صلى الله عليه وسلم فوجده قد أنزل عليه فيهما فلاعن بينهما فقال عويمر والله لئن انطلقت بها يا رسول الله لقد كذبت عليها قال ففارقها قبل أن يأمره رسول الله صلى الله عليه وسلم فصارت سنة في المتلاعنين ثم قال النبي صلى الله عليه وسلم انظروها فإن جاءت به أسحم أدعج العينين عظيم الأليتين فلا أراه إلا قد صدق عليها وإن جاءت به أحيمر كأنه وحرة فلا أراه إلا كاذبا قال فجاءت به على النعت المكروه,0
11236,5087, قال لي رسول الله صلى الله عليه وسلم يا أبا ذر إني أراك ضعيفا وإني أحب لك ما أحب لنفسي فلا تأمرن على اثنين ولا تولين مال يتيم قال أبو داود تفرد به أهل مصر,0
19893,19560,عن النبي صلى الله عليه وسلم أنه قال العمرى ميراث لأهلها,0
11299,3253,يحدث أن رسول الله صلى الله عليه وسلم كان ينقل معهم الحجارة للكعبة وعليه إزاره فقال له العباس عمه يا ابن أخي لو حللت إزارك فجعلته على منكبك دون الحجارة قال فحله فجعله على منكبه فسقط مغشيا عليه قال فما رؤي بعد ذلك اليوم عريانا,0
17311,20189, أنس، أن النبي صلى الله عليه وسلم قال مررت على قبر موسى عليه السلام وهو يصلي في قبره,0
12688,923,كنا نغزو مع النبي صلى الله عليه وسلم وليس لنا نساء فقلنا يا رسول الله ألا نستخصي فنهانا عن ذلك‏.‏,0
1458,22231,قال كان رسول الله صلى الله عليه وسلم يعلمهم إذا خرجوا إلى المقابر كان قائلهم يقول السلام عليكم أهل الديار من المؤمنين والمسلمين وإنا إن شاء الله بكم لاحقون نسأل الله لنا ولكم العافية,0
7501,22466,عن النبي صلى الله عليه وسلم بمعنى حديث من ذكرنا,0
10466,22108, قال ماتت أمي وعليها نذر فسألت النبي صلى الله عليه وسلم فأمرني أن أقضيه عنها‏.‏,0
8320,10351,"كان رسول الله صلى الله عليه وسلم يحب العسل والحلواء، وكان إذا انصرف من العصر دخل على نسائه، فيدنو من إحداهن، فدخل على حفصة بنت عمر، فاحتبس أكثر ما كان يحتبس، فغرت فسألت عن ذلك فقيل لي أهدت لها امرأة من قومها عكة من عسل، فسقت النبي صلى الله عليه وسلم منه شربة، فقلت أما والله لنحتالن له‏.‏ فقلت لسودة بنت زمعة إنه سيدنو منك، فإذا دنا منك فقولي أكلت مغافير فإنه سيقول لك لا‏.‏ فقولي له ما هذه الريح التي أجد منك فإنه سيقول لك سقتني حفصة شربة عسل فقولي له جرست نحله العرفط‏.‏ وسأقول ذلك، وقولي أنت يا صفية ذاك‏.‏ قالت تقول سودة فوالله ما هو إلا أن قام على الباب، فأردت أن أباديه بما أمرتني به فرقا منك، فلما دنا منها قالت له سودة يا رسول الله أكلت مغافير قال ‏""‏ لا ‏""‏‏.‏ قالت فما هذه الريح التي أجد منك‏.‏ قال ‏""‏ سقتني حفصة شربة عسل ‏""‏‏.‏ فقالت جرست نحله العرفط فلما دار إلى قلت له نحو ذلك، فلما دار إلى صفية قالت له مثل ذلك فلما دار إلى حفصة قالت يا رسول الله ألا أسقيك منه‏.‏ قال ‏""‏ لا حاجة لي فيه ‏""‏‏.‏ قالت تقول سودة والله لقد حرمناه‏.‏ قلت لها اسكتي‏.‏",0
6133,7749,سمعت من، رسول الله صلى الله عليه وسلم قال سافرت معه في بعض أسفاره قال أبو عقيل لا أدري غزوة أو عمرة فلما أن أقبلنا قال النبي صلى الله عليه وسلم من أحب أن يتعجل إلى أهله فليعجل قال جابر فأقبلنا وأنا على جمل لي أرمك ليس فيه شية، والناس خلفي، فبينا أنا كذلك إذ قام على، فقال لي النبي صلى الله عليه وسلم يا جابر استمسك فضربه بسوطه ضربة، فوثب البعير مكانه‏.‏ فقال أتبيع الجمل قلت نعم‏.‏ فلما قدمنا المدينة ودخل النبي صلى الله عليه وسلم المسجد في طوائف أصحابه، فدخلت إليه، وعقلت الجمل في ناحية البلاط‏.‏ فقلت له هذا جملك‏.‏ فخرج، فجعل يطيف بالجمل ويقول الجمل جملنا فبعث النبي صلى الله عليه وسلم أواق من ذهب فقال أعطوها جابرا ثم قال استوفيت الثمن قلت نعم‏.‏ قال الثمن والجمل لك,0
4161,11467,إن كنا آل محمد صلى الله عليه وسلم لنمكث شهرا ما نوقد فيه بنار ما هو إلا التمر والماء إلا أن ابن نمير قال نلبث شهرا,0
14938,4501, الأذان، فقال كان الأذان على عهد رسول الله صلى الله عليه وسلم مثنى مثنى والإقامة مرة مرة إلا أنك إذا قلت قد قامت الصلاة قالها مرتين فإذا سمعنا قد قامت الصلاة توضأنا ثم خرجنا إلى الصلاة,0
751,26204, قال ما كنا نشاء أن نرى رسول الله صلى الله عليه وسلم في الليل مصليا إلا رأيناه ولا نشاء أن نراه نائما إلا رأيناه,0
2225,3324,أن رسول الله صلى الله عليه وسلم قال إذا مر أحدكم في مجلس أو سوق وبيده نبل فليأخذ بنصالها ثم ليأخذ بنصالها ثم ليأخذ بنصالها قال فقال أبو موسى والله ما متنا حتى سددناها بعضنا في وجوه بعض,0
8826,1853, قال لي رسول الله صلى الله عليه وسلم قل اللهم سددني واهدني ونهاني عن الجلوس على المياثر والمياثر قسي كانت تصنعه النساء لبعولتهن على الرحل كالقطائف من الأرجوان,0
19707,17969, رجلا، من أسلم قال كنت جالسا عند رسول الله صلى الله عليه وسلم فجاء رجل من أصحابه فقال يا رسول الله لدغت الليلة فلم أنم حتى أصبحت قال ماذا قال عقرب قال أما إنك لو قلت حين أمسيت أعوذ بكلمات الله التامات من شر ما خلق لم تضرك إن شاء الله,0
3672,24169,كنا جلوسا عند رسول الله صلى الله عليه وسلم فنظر إلى القمر ليلة البدر فقال إنكم سترون ربكم كما ترون هذا القمر لا تضامون في رؤيته فإن استطعتم أن لا تغلبوا على صلاة قبل طلوع الشمس وقبل غروبها فافعلوا ثم قرأ ‏{وسبح بحمد ربك قبل طلوع الشمس وقبل الغروب}‏,0
20104,10524, قال كان رسول الله صلى الله عليه وسلم إذا بعث أحدا من أصحابه في بعض أمره قال بشروا ولا تنفروا ويسروا ولا تعسروا,0
15223,14364,أخذ علينا رسول الله صلى الله عليه وسلم كما أخذ على النساء أن لا نشرك بالله شيئا ولا نسرق ولا نزني ولا نقتل أولادنا ولا يعضه بعضنا بعضا فمن وفى منكم فأجره على الله ومن أتى منكم حدا فأقيم عليه فهو كفارته ومن ستره الله عليه فأمره إلى الله إن شاء عذبه وإن شاء غفر له,0
7287,24859,أن النبي صلى الله عليه وسلم نهى أن تزوج المرأة على عمتها أو على خالتها وأبو حريز اسمه عبد الله بن حسين حدثنا نصر بن علي، حدثنا عبد الأعلى، عن هشام بن حسان، عن ابن سيرين، عن أبي هريرة، عن النبي صلى الله عليه وسلم بمثله قال وفي الباب عن علي وابن عمر وعبد الله بن عمرو وأبي سعيد وأبي أمامة وجابر وعائشة وأبي موسى وسمرة بن جندب,0
19480,21261,"بينما نحن نصلي مع النبي صلى الله عليه وسلم إذ سمع جلبة رجال فلما صلى قال ‏""‏ ما شأنكم ‏""‏‏.‏ قالوا استعجلنا إلى الصلاة‏.‏ قال ‏""‏ فلا تفعلوا، إذا أتيتم الصلاة فعليكم بالسكينة، فما أدركتم فصلوا وما فاتكم فأتموا ‏""‏‏.‏",0
12853,24095, أن رسول الله صلى الله عليه وسلم قال إن يك في شىء ففي الربعة والمرأة والفرس,0
1828,8869,"كنت عند النبي صلى الله عليه وسلم وهو يأكل جمارا، فقال ‏""‏ من الشجر شجرة كالرجل المؤمن ‏""‏‏.‏ فأردت أن أقول هي النخلة‏.‏ فإذا أنا أحدثهم قال ‏""‏ هي النخلة ‏""‏‏.‏",0
18824,20064,أن النبي صلى الله عليه وسلم كان يصلي إلى بعيره,0
5261,20374, شهدت رسول الله صلى الله عليه وسلم حين جيء بالقاتل يقوده ولي المقتول في نسعة فقال رسول الله صلى الله عليه وسلم لولي المقتول أتعفو قال لا قال أتأخذ الدية قال لا قال فتقتله قال نعم قال اذهب به فلما ذهب به فولى من عنده دعاه فقال له أتعفو قال لا قال أتأخذ الدية قال لا قال فتقتله قال نعم قال اذهب به فقال رسول الله صلى الله عليه وسلم عند ذلك أما إنك إن عفوت عنه يبوء بإثمه وإثم صاحبك فعفا عنه وتركه فأنا رأيته يجر نسعته,0
16049,9705,سمعت النبي صلى الله عليه وسلم يقول إن أهل الجنة يأكلون فيها ويشربون ولا يتفلون ولا يبولون ولا يتغوطون ولا يمتخطون قالوا فما بال الطعام قال جشاء ورشح كرشح المسك يلهمون التسبيح والتحميد كما يلهمون النفس,0
15305,23953,هريرة، يرفعه قال يتقارب الزمان وينقص العلم ويلقى الشح وتظهر الفتن ويكثر الهرج قالوا يا رسول الله وما الهرج قال القتل,0
963,4161, قال كنا مع رسول الله صلى الله عليه وسلم في السفر فمنا الصائم ومنا المفطر فنزلنا في يوم حار واتخذنا ظلالا فسقط الصوام وقام المفطرون فسقوا الركاب فقال رسول الله صلى الله عليه وسلم ذهب المفطرون اليوم بالأجر,0
6489,20888,كان رسول الله صلى الله عليه وسلم يدني إلى رأسه وهو معتكف فأغسله وأنا حائض,0
8174,23815, عن رسول الله صلى الله عليه وسلم قال ليس من البر الصيام في السفر عليكم برخصة الله عز وجل فاقبلوها,0
15386,18433, عن النبي صلى الله عليه وسلم قال بئسما لأحدهم أن يقول نسيت آية كيت وكيت بل هو نسي استذكروا القرآن فإنه أسرع تفصيا من صدور الرجال من النعم من عقله,0
19946,26021, زوج النبي صلى الله عليه وسلم أن النبي صلى الله عليه وسلم قال رواح الجمعة واجب على كل محتلم,0
6423,22268,عائشة، قالت ذكر رسول الله صلى الله عليه وسلم صفية فقلنا قد حاضت فقال عقرى حلقى ما أراها إلا حابستنا فقلنا يا رسول الله إنها قد طافت يوم النحر قال فلا إذا مروها فلتنفر,0
5475,12038, أتيت الطور فوجدت ثم كعبا فمكثت أنا وهو يوما أحدثه عن رسول الله صلى الله عليه وسلم ويحدثني عن التوراة فقلت له قال رسول الله صلى الله عليه وسلم خير يوم طلعت فيه الشمس يوم الجمعة فيه خلق آدم وفيه أهبط وفيه تيب عليه وفيه قبض وفيه تقوم الساعة ما على الأرض من دابة إلا وهي تصبح يوم الجمعة مصيخة حتى تطلع الشمس شفقا من الساعة إلا ابن آدم وفيه ساعة لا يصادفها مؤمن وهو في الصلاة يسأل الله فيها شيئا إلا أعطاه إياه فقال كعب ذلك يوم في كل سنة فقلت بل هي في كل جمعة فقرأ كعب التوراة ثم قال صدق رسول الله صلى الله عليه وسلم هو في كل جمعة فخرجت فلقيت بصرة بن أبي بصرة الغفاري فقال من أين جئت قلت من الطور قال لو لقيتك من قبل أن تأتيه لم تأته قلت له ولم قال إني سمعت رسول الله صلى الله عليه وسلم يقول لا تعمل المطي إلا إلى ثلاثة مساجد المسجد الحرام ومسجدي ومسجد بيت المقدس فلقيت عبد الله بن سلام فقلت لو رأيتني خرجت إلى الطور فلقيت كعبا فمكثت أنا وهو يوما أحدثه عن رسول الله صلى الله عليه وسلم ويحدثني عن التوراة فقلت له قال رسول الله صلى الله عليه وسلم خير يوم طلعت فيه الشمس يوم الجمعة فيه خلق آدم وفيه أهبط وفيه تيب عليه وفيه قبض وفيه تقوم الساعة ما على الأرض من دابة إلا وهي تصبح يوم الجمعة مصيخة حتى تطلع الشمس شفقا من الساعة إلا ابن آدم وفيه ساعة لا يصادفها عبد مؤمن وهو في الصلاة يسأل الله شيئا إلا أعطاه إياه قال كعب ذلك يوم في كل سنة فقال عبد الله بن سلام كذب كعب قلت ثم قرأ كعب فقال صدق رسول الله صلى الله عليه وسلم هو في كل جمعة فقال عبد الله صدق كعب إني لأعلم تلك الساعة فقلت يا أخي حدثني بها قال هي آخر ساعة من يوم الجمعة قبل أن تغيب الشمس فقلت أليس قد سمعت رسول الله صلى الله عليه وسلم يقول لا يصادفها مؤمن وهو في الصلاة وليست تلك الساعة صلاة قال أليس قد سمعت رسول الله صلى الله عليه وسلم يقول من صلى وجلس ينتظر الصلاة لم يزل في صلاته حتى تأتيه الصلاة التي تلاقيها قلت بلى قال فهو كذلك,0
233,24994,كنا ننتظر عبد الله إذ جاء يزيد بن معاوية فقلنا ألا تجلس قال لا ولكن أدخل فأخرج إليكم صاحبكم، وإلا جئت أنا‏.‏ فجلست فخرج عبد الله وهو آخذ بيده فقام علينا فقال أما إني أخبر بمكانكم، ولكنه يمنعني من الخروج إليكم أن رسول الله صلى الله عليه وسلم كان يتخولنا بالموعظة في الأيام، كراهية السآمة علينا‏.‏,0
12634,22741, البداوة، فقالت كان رسول الله صلى الله عليه وسلم يبدو إلى هذه التلاع وإنه أراد البداوة مرة فأرسل إلى ناقة محرمة من إبل الصدقة فقال لي يا عائشة ارفقي فإن الرفق لم يكن في شىء قط إلا زانه ولا نزع من شىء قط إلا شانه قال ابن الصباح في حديثه محرمة يعني لم تركب,0
13985,21491,بن حمار المجاشعي، أن رسول الله صلى الله عليه وسلم قال ذات يوم في خطبته ألا إن ربي أمرني أن أعلمكم ما جهلتم مما علمني يومي هذا كل مال نحلته عبدا حلال وإني خلقت عبادي حنفاء كلهم وإنهم أتتهم الشياطين فاجتالتهم عن دينهم وحرمت عليهم ما أحللت لهم وأمرتهم أن يشركوا بي ما لم أنزل به سلطانا وإن الله نظر إلى أهل الأرض فمقتهم عربهم وعجمهم إلا بقايا من أهل الكتاب وقال إنما بعثتك لأبتليك وأبتلي بك وأنزلت عليك كتابا لا يغسله الماء تقرؤه نائما ويقظان وإن الله أمرني أن أحرق قريشا فقلت رب إذا يثلغوا رأسي فيدعوه خبزة قال استخرجهم كما استخرجوك واغزهم نغزك وأنفق فسننفق عليك وابعث جيشا نبعث خمسة مثله وقاتل بمن أطاعك من عصاك قال وأهل الجنة ثلاثة ذو سلطان مقسط متصدق موفق ورجل رحيم رقيق القلب لكل ذي قربى ومسلم وعفيف متعفف ذو عيال قال وأهل النار خمسة الضعيف الذي لا زبر له الذين هم فيكم تبعا لا يتبعون أهلا ولا مالا والخائن الذي لا يخفى له طمع وإن دق إلا خانه ورجل لا يصبح ولا يمسي إلا وهو يخادعك عن أهلك ومالك وذكر البخل أو الكذب والشنظير الفحاش ولم يذكر أبو غسان في حديثه وأنفق فسننفق عليك,0
4877,7619,انطلق أبي عام الحديبية فأحرم أصحابه، ولم يحرم، وحدث النبي صلى الله عليه وسلم أن عدوا يغزوه، فانطلق النبي صلى الله عليه وسلم، فبينما أنا مع أصحابه يضحك بعضهم إلى بعض، فنظرت فإذا أنا بحمار وحش، فحملت عليه، فطعنته، فأثبته، واستعنت بهم، فأبوا أن يعينوني، فأكلنا من لحمه، وخشينا أن نقتطع، فطلبت النبي صلى الله عليه وسلم أرفع فرسي شأوا، وأسير شأوا، فلقيت رجلا من بني غفار في جوف الليل قلت أين تركت النبي صلى الله عليه وسلم قال تركته بتعهن، وهو قائل السقيا‏.‏ فقلت يا رسول الله إن أهلك يقرءون عليك السلام ورحمة الله، إنهم قد خشوا أن يقتطعوا دونك، فانتظرهم قلت يا رسول الله أصبت حمار وحش، وعندي منه فاضلة‏.‏ فقال للقوم ‏ ‏ كلوا ‏‏ وهم محرمون‏.‏,0
2594,3695, أصحاب، رسول الله صلى الله عليه وسلم أنهم قالوا رخص رسول الله صلى الله عليه وسلم في بيع العرايا بخرصها,0
8836,16600,أنس، فيما قرئ عليه ح وحدثنا ابن نمير، حدثنا أبي ح، وحدثنا ابن المثنى، حدثنا يحيى، وهو القطان كلاهما عن عبيد الله، جميعا عن الزهري، بإسناد سفيان,0
8587,7538,أن نبي الله صلى الله عليه وسلم أراد أن يكتب إلى رهط أو أناس من الأعاجم، فقيل له إنهم لا يقبلون كتابا إلا عليه خاتم، فاتخذ النبي صلى الله عليه وسلم خاتما من فضة نقشه محمد رسول الله فكأني بوبيص أو ببصيص الخاتم في إصبع النبي صلى الله عليه وسلم أو في كفه‏.‏,0
227,6641,النبي صلى الله عليه وسلم يوما قريبا مني، ثم استيقظ يتبسم‏.‏ فقلت ما أضحكك قال أناس من أمتي عرضوا على يركبون هذا البحر الأخضر، كالملوك على الأسرة قالت فادع الله أن يجعلني منهم‏.‏ فدعا لها، ثم نام الثانية، ففعل مثلها، فقالت مثل قولها، فأجابها مثلها‏.‏ فقالت ادع الله أن يجعلني منهم‏.‏ فقال أنت من الأولين فخرجت مع زوجها عبادة بن الصامت غازيا أول ما ركب المسلمون البحر مع معاوية، فلما انصرفوا من غزوهم قافلين فنزلوا الشأم، فقربت إليها دابة لتركبها فصرعتها فماتت‏.‏,0
2146,14152,أختي بلغني أنحمل عن النبي صلى الله عليه وسلم علما كثيرا قال فلقيته فساءلته عن أشياء يذكرها عن رسول الله صلى الله عليه وسلم قال عروة فكان فيما ذكر أن النبي صلى الله عليه وسلم قال إن الله لا ينتزع العلم من الناس انتزاعا ولكن يقبض العلماء فيرفع العلم معهم ويبقي في الناس رءوسا جهالا يفتونهم بغير علم فيضلون ويضلون قال عروة فلما حدثت عائشة بذلك أعظمت ذلك وأنكرته قالت أحدثك أنه سمع النبي صلى الله عليه وسلم يقول هذا قال عروة حتى إذا كان قابل قالت له إن ابن عمرو قد قدم فالقه ثم فاتحه حتى تسأله عن الحديث الذي ذكره لك في العلم قال فلقيته فساءلته فذكره لي نحو ما حدثني به في مرته الأولى قال عروة فلما أخبرتها بذلك قالت ما أحسبه إلا قد صدق أراه لم يزد فيه شيئا ولم ينقص,0
12990,20610,قال رسول الله صلى الله عليه وسلم زوروا القبور فإنها تذكركم الآخرة,0
16634,9207,زوج النبي صلى الله عليه وسلم أنها قالت إن الناس شكوا في صيام رسول الله صلى الله عليه وسلم يوم عرفة فأرسلت إليه ميمونة بحلاب اللبن وهو واقف في الموقف فشرب منه والناس ينظرون إليه,0
10317,19541,قال رسول الله صلى الله عليه وسلم يتقارب الزمان ويقبض العلم ثم ذكر مثله,0
12791,15950,النبي صلى الله عليه وسلم قال ‏ ‏ يقول الله تعالى لأهون أهل النار عذابا يوم القيامة لو أن لك ما في الأرض من شىء أكنت تفتدي به فيقول نعم‏.‏ فيقول أردت منك أهون من هذا وأنت في صلب آدم أن لا تشرك بي شيئا فأبيت إلا أن تشرك بي ‏‏‏.‏,0
20813,4449, قال كنت وافد بني المنتفق أو في وفد بني المنتفق إلى رسول الله صلى الله عليه وسلم فذكر الحديث فقال يعني النبي صلى الله عليه وسلم لا تحسبن ولم يقل لا تحسبن,0
17312,13211,قال رسول الله صلى الله عليه وسلم يخرج قوم في آخر الزمان أو في هذه الأمة يقرءون القرآن لا يجاوز تراقيهم أو حلقومهم سيماهم التحليق إذا رأيتموهم أو إذا لقيتموهم فاقتلوهم,0
18780,15981, أم حبيبة، قالت سمعت رسول الله صلى الله عليه وسلم يقول من صلى في يوم ثنتى عشرة ركعة بنى الله عز وجل له بيتا في الجنة قال أبو عبد الرحمن عطاء لم يسمعه من عنبسة,0
3125,10487, بن زفر، عن حذيفة، أن النبي صلى الله عليه وسلم صلى فكان إذا مر بآية رحمة سأل وإذا مر بآية عذاب استجار وإذا مر بآية فيها تنزيه لله سبح,0
15712,20225,الله قال سمعته يقول ندب رسول الله صلى الله عليه وسلم الناس يوم الخندق فانتدب الزبير ثم ندبهم فانتدب الزبير ثم ندبهم فانتدب الزبير فقال النبي صلى الله عليه وسلم لكل نبي حواري وحواري الزبير,0
7247,5487,"قال لي رسول الله صلى الله عليه وسلم ‏""‏ إن الله ينهاكم أن تحلفوا بآبائكم ‏""‏‏.‏ قال عمر فوالله ما حلفت بها منذ سمعت النبي صلى الله عليه وسلم ذاكرا ولا آثرا‏.‏ قال مجاهد ‏{‏أو أثرة من علم‏}‏ يأثر علما‏.‏",0
2212,26296,أن رسول الله صلى الله عليه وسلم نهى عن كراء المزارع‏.‏ قلت لسالم فتكريها أنت قال نعم، إن رافعا أكثر على نفسه‏.‏,0
9207,10264, قال نهى رسول الله صلى الله عليه وسلم أن يضع وقال قتيبة يرفع الرجل إحدى رجليه على الأخرى زاد قتيبة وهو مستلق على ظهره,0
12597,4205, قال مر رسول الله صلى الله عليه وسلم بقبرين فقال إنهما ليعذبان وما يعذبان في كبير أما أحدهما فكان لا يستبرئ من بوله وأما الآخر فكان يمشي بالنميمة ثم أخذ جريدة رطبة فشقها نصفين ثم غرز في كل قبر واحدة فقالوا يا رسول الله لم صنعت هذا فقال لعلهما أن يخفف عنهما ما لم ييبسا,0
3236,3645, قال رسول الله صلى الله عليه وسلم لا يصلين أحدكم في الثوب الواحد ليس على عاتقه منه شىء,0
1932,14553, أنس، قالوا يا رسول الله ألا تتزوج من نساء الأنصار قال إن فيهم لغيرة شديدة,0
20094,17847, عائشة، قالت قلت للنبي صلى الله عليه وسلم حسبك من صفية كذا وكذا قال غير مسدد تعني قصيرة فقال لقد قلت كلمة لو مزجت بماء البحر لمزجته قالت وحكيت له إنسانا فقال ما أحب أني حكيت إنسانا وأن لي كذا وكذا,0
9580,4676,قال رسول الله صلى الله عليه وسلم إن الدعاء هو العبادة ثم قرأ ‏{وقال ربكم ادعوني أستجب لكم}‏,0
20215,5592,قال بل هي الفاضحة ما زالت تنزل ومنهم ومنهم حتى ظنوا أن لا يبقى منا أحد إلا ذكر فيها قال قلت سورة الأنفال قال تلك سورة بدر قال قلت فالحشر قال نزلت في بني النضير,0
6383,20669,قال رسول الله صلى الله عليه وسلم تعس عبد الدينار وعبد الدرهم وعبد القطيفة وعبد الخميصة إن أعطي رضي وإن لم يعط لم يف,0
2656,2539,قال كان النبي صلى الله عليه وسلم يعتكف كل عام عشرة أيام فلما كان العام الذي قبض فيه اعتكف عشرين يوما وكان يعرض عليه القرآن في كل عام مرة فلما كان العام الذي قبض فيه عرض عليه مرتين,0
12278,9123,أن رسول الله صلى الله عليه وسلم أفرد الحج,0
5260,12000,عن النبي صلى الله عليه وسلم قال من أحب لقاء الله أحب الله لقاءه ومن كره لقاء الله كره الله لقاءه,0
2003,11328, ولا أعلمه إلا عن النبي صلى الله عليه وسلم قال التؤدة في كل شىء إلا في عمل الآخرة,0
8999,6599,أن رسول الله صلى الله عليه وسلم قال مثل المؤمن كمثل خامة الزرع، يفيء ورقه من حيث أتتها الريح تكفئها، فإذا سكنت اعتدلت، وكذلك المؤمن يكفأ بالبلاء، ومثل الكافر كمثل الأرزة صماء معتدلة حتى يقصمها الله إذا شاء,0
8956,15542, قال رسول الله صلى الله عليه وسلم يأتي على الناس زمان ما يبالي الرجل من أين أصاب المال من حلال أو حرام,0
7320,15425,قال يا رسول الله أرأيت أمورا كنت أتحنث بها في الجاهلية من صلة وعتاقة وصدقة، هل لي فيها من أجر‏.‏ قال حكيم قال رسول الله صلى الله عليه وسلم أسلمت على ما سلف من خير ويقال أيضا عن أبي اليمان أتحنث‏.‏ وقال معمر وصالح وابن المسافر أتحنث‏.‏ وقال ابن إسحاق التحنث التبرر،,0
15726,18472,رسول الله صلى الله عليه وسلم عرضه يوم أحد وهو ابن أربع عشرة سنة، فلم يجزني، ثم عرضني يوم الخندق وأنا ابن خمس عشرة فأجازني‏.‏ قال نافع فقدمت على عمر بن عبد العزيز وهو خليفة، فحدثته هذا الحديث، فقال إن هذا لحد بين الصغير والكبير‏.‏ وكتب إلى عماله أن يفرضوا لمن بلغ خمس عشرة‏.‏,0
15974,15877,قلت يا رسول الله أخبرني عن الوضوء، قال أسبغ الوضوء وبالغ في الاستنشاق إلا أن تكون صائما,0
18349,3555,ربيعة، غازين فوجدت سوطا فأخذته فقالا لي دعه فقلت لا ولكني أعرفه فإن جاء صاحبه وإلا استمتعت به قال فأبيت عليهما فلما رجعنا من غزاتنا قضي لي أني حججت فأتيت المدينة فلقيت أبى بن كعب فأخبرته بشأن السوط وبقولهما فقال إني وجدت صرة فيها مائة دينار على عهد رسول الله صلى الله عليه وسلم فأتيت بها رسول الله صلى الله عليه وسلم فقال عرفها حولا قال فعرفتها فلم أجد من يعرفها ثم أتيته فقال عرفها حولا فعرفتها فلم أجد من يعرفها ثم أتيته فقال عرفها حولا فعرفتها فلم أجد من يعرفها فقال احفظ عددها ووعاءها ووكاءها فإن جاء صاحبها وإلا فاستمتع بها فاستمتعت بها فلقيته بعد ذلك بمكة فقال لا أدري بثلاثة أحوال أو حول واحد,0
15527,22224,اشتد غضب الله على من قتله النبي صلى الله عليه وسلم في سبيل الله، اشتد غضب الله على قوم دموا وجه نبي الله صلى الله عليه وسلم‏.‏,0
10175,11966,قال وجد عمر بن الخطاب حلة إستبرق تباع بالسوق فأخذها فأتى بها رسول الله صلى الله عليه وسلم فقال ابتع هذه تجمل بها للعيد وللوفد ثم ساق الحديث والأول أتم,0
18042,1671, من قومه حدثه عن عم، له أن رافع بن خديج، قال سمعت رسول الله صلى الله عليه وسلم يقول لا قطع في ثمر ولا كثر,0
13055,24266,عن أم سلمة، قالت قلت يا رسول الله إني امرأة أشد ضفر رأسي فأنقضه لغسل الجنابة قال لا إنما يكفيك أن تحثي على رأسك ثلاث حثيات ثم تفيضين عليك الماء فتطهرين,0
14519,2382,نحرنا بالحديبية مع النبي صلى الله عليه وسلم البدنة عن سبعة والبقرة عن سبعة,0
2286,3220,سمعت النبي صلى الله عليه وسلم يقول ألا أخبركم بأهل الجنة كل ضعيف متضعف لو أقسم على الله لأبره، ألا أخبركم بأهل النار كل عتل جواظ مستكبر,0
6018,22973,قلت يا رسول الله ما الخيط الأبيض من الخيط الأسود أهما الخيطان قال إنك لعريض القفا إن أبصرت الخيطين ثم قال لا بل هو سواد الليل وبياض النهار,0
16091,9573,النبي صلى الله عليه وسلم قال ‏ ‏ إذا أمن القارئ فأمنوا، فإن الملائكة تؤمن، فمن وافق تأمينه تأمين الملائكة غفر له ما تقدم من ذنبه ‏‏‏.‏,0
7921,19155,خرج النبي صلى الله عليه وسلم عام الفتح‏.‏,0
11319,15845,يقوم الإمام مستقبل القبلة، وطائفة منهم معه وطائفة من قبل العدو، وجوههم إلى العدو، فيصلي بالذين معه ركعة، ثم يقومون، فيركعون لأنفسهم ركعة ويسجدون سجدتين في مكانهم، ثم يذهب هؤلاء إلى مقام أولئك فيركع بهم ركعة، فله ثنتان، ثم يركعون ويسجدون سجدتين‏.,0
8182,19944, عن النساء، هل كن يشهدن الحرب مع رسول الله صلى الله عليه وسلم وهل كان يضرب لهن بسهم قال فأنا كتبت كتاب ابن عباس إلى نجدة قد كن يحضرن الحرب مع رسول الله صلى الله عليه وسلم فأما أن يضرب لهن بسهم فلا وقد كان يرضخ لهن,0
10903,10994, عائشة، أن النبي صلى الله عليه وسلم كان يصلي وهو جالس فيقرأ وهو جالس فإذا بقي من قراءته قدر ما يكون ثلاثين أو أربعين آية قام فقرأ وهو قائم ثم ركع ثم سجد ثم يفعل في الركعة الثانية مثل ذلك,0
