,Unnamed: 0,Matan,Degree
1073,24223, زوج النبي صلى الله عليه وسلم قالت لما أمر رسول الله بتخيير أزواجه بدأ بي فقال إني ذاكر لك أمرا فلا عليك أن لا تعجلي حتى تستأمري أبويك قالت قد علم أن أبواى لم يكونا ليأمراني بفراقه قالت ثم تلا هذه الآية يا أيها النبي قل لأزواجك إن كنتن تردن الحياة الدنيا إلى قوله جميلا فقلت أفي هذا أستأمر أبوى فإني أريد الله عز وجل ورسوله والدار الآخرة قالت عائشة ثم فعل أزواج النبي صلى الله عليه وسلم مثل ما فعلت ولم يكن ذلك حين قال لهن رسول الله صلى الله عليه وسلم واخترنه طلاقا من أجل أنهن اخترنه,0
1947,8882,"أعتم رسول الله صلى الله عليه وسلم ليلة بالعشاء حتى رقد الناس واستيقظوا، ورقدوا واستيقظوا، فقام عمر بن الخطاب فقال الصلاة‏.‏ قال عطاء قال ابن عباس فخرج نبي الله صلى الله عليه وسلم كأني أنظر إليه الآن، يقطر رأسه ماء، واضعا يده على رأسه فقال ‏""‏ لولا أن أشق على أمتي لأمرتهم أن يصلوها هكذا ‏""‏‏.‏ فاستثبت عطاء كيف وضع النبي صلى الله عليه وسلم على رأسه يده كما أنبأه ابن عباس، فبدد لي عطاء بين أصابعه شيئا من تبديد، ثم وضع أطراف أصابعه على قرن الرأس ثم ضمها، يمرها كذلك على الرأس حتى مست إبهامه طرف الأذن مما يلي الوجه على الصدغ، وناحية اللحية، لا يقصر ولا يبطش إلا كذلك وقال ‏""‏ لولا أن أشق على أمتي لأمرتهم أن يصلوا هكذا ‏""‏‏.‏",0
1415,5603,قام فينا النبي صلى الله عليه وسلم فذكر الغلول فعظمه وعظم أمره قال لا ألفين أحدكم يوم القيامة على رقبته شاة لها ثغاء على رقبته فرس له حمحمة يقول يا رسول الله، أغثني‏.‏ فأقول لا أملك لك شيئا، قد أبلغتك‏.‏ وعلى رقبته بعير له رغاء، يقول يا رسول الله أغثني‏.‏ فأقول لا أملك لك شيئا، قد أبلغتك‏.‏ وعلى رقبته صامت، فيقول يا رسول الله أغثني‏.‏ فأقول لا أملك لك شيئا، قد أبلغتك‏.‏ أو على رقبته رقاع تخفق، فيقول يا رسول الله أغثني‏.‏ فأقول لا أملك لك شيئا، قد أبلغتك وقال أيوب عن أبي حيان فرس له حمحمة‏.‏,0
786,441,أن رجلا، سأل النبي صلى الله عليه وسلم ما يلبس المحرم من الثياب فقال رسول الله صلى الله عليه وسلم لا يلبس القمص ولا العمائم ولا السراويلات ولا البرانس ولا الخفاف إلا أن لا يجد نعلين فليلبس خفين وليقطعهما أسفل من الكعبين ولا تلبسوا من الثياب شيئا مسه الزعفران أو الورس,0
1631,16610,أتذكر إذ تلقينا رسول الله صلى الله عليه وسلم أنا وأنت وابن عباس قال نعم فحملنا وتركك,0
1581,9245,عائشة، قالت ما ترك رسول الله صلى الله عليه وسلم ركعتين بعد العصر عندي قط,0
718,15362, أم سلمة، قالت كان رسول الله صلى الله عليه وسلم يصل شعبان برمضان,0
358,16396,"النبي صلى الله عليه وسلم قال ‏""‏ حرم الله مكة، فلم تحل لأحد قبلي ولا لأحد بعدي، أحلت لي ساعة من نهار، لا يختلى خلاها، ولا يعضد شجرها، ولا ينفر صيدها، ولا تلتقط لقطتها إلا لمعرف ‏""‏‏.‏ فقال العباس  رضى الله عنه  إلا الإذخر لصاغتنا وقبورنا‏.‏ فقال ‏""‏ إلا الإذخر ‏""‏‏.‏ وقال أبو هريرة  رضى الله عنه  عن النبي صلى الله عليه وسلم ‏""‏ لقبورنا وبيوتنا ‏""‏‏.‏",0
1387,13822,قال لما قدم علينا عبد الرحمن فآخى النبي صلى الله عليه وسلم بينه وبين سعد بن الربيع فقال النبي صلى الله عليه وسلم أولم ولو بشاة,0
756,1966, الله، قال قلت يا رسول الله أى الذنب أعظم قال أن تجعل لله ندا وهو خلقك قال فقلت ثم أى قال أن تقتل ولدك مخافة أن يأكل معك قال قلت ثم أى قال أن تزاني حليلة جارك قال وأنزل الله تعالى تصديق قول النبي صلى الله عليه وسلم والذين لا يدعون مع الله إلها آخر ولا يقتلون النفس التي حرم الله إلا بالحق ولا يزنون الآية,0
733,21646,أن رسول الله صلى الله عليه وسلم استعمل رجلا على الصدقة فجاء بسواد كثير فجعل يقول هذا لكم وهذا أهدي إلى فذكر نحوه قال عروة فقلت لأبي حميد الساعدي أسمعته من رسول الله صلى الله عليه وسلم فقال من فيه إلى أذني,0
2200,7312,"أن امرأة، سألت النبي صلى الله عليه وسلم عن غسلها من المحيض، فأمرها كيف تغتسل قال ‏""‏ خذي فرصة من مسك فتطهري بها ‏""‏‏.‏ قالت كيف أتطهر قال ‏""‏ تطهري بها ‏""‏‏.‏ قالت كيف قال ‏""‏ سبحان الله تطهري ‏""‏‏.‏ فاجتبذتها إلى فقلت تتبعي بها أثر الدم‏.‏",0
1801,18820, عصمني الله بشىء سمعته من، رسول الله صلى الله عليه وسلم لما هلك كسرى قال من استخلفوا قالوا بنته‏.‏ قال لن يفلح قوم ولوا أمرهم امرأة,0
1648,6542,رأيت رسول الله صلى الله عليه وسلم وما على وجه الأرض رجل رآه غيري قال فقلت له فكيف رأيته قال كان أبيض مليحا مقصدا,0
1255,14807,حين ناموا عن الصلاة، قال النبي صلى الله عليه وسلم إن الله قبض أرواحكم حين شاء، وردها حين شاء فقضوا حوائجهم وتوضئوا إلى أن طلعت الشمس وابيضت فقام فصلى‏.‏,0
2044,17669,النبي صلى الله عليه وسلم قال ‏ ‏ البيعان بالخيار ما لم يتفرقا، فإن صدقا وبينا بورك لهما في بيعهما، وإن كذبا وكتما محقت بركة بيعهما ‏‏‏.‏,0
1678,3014,أن قريشا لما أبطئوا عن النبي صلى الله عليه وسلم بالإسلام قال اللهم اكفنيهم بسبع كسبع يوسف فأصابتهم سنة حصت كل شىء حتى أكلوا العظام حتى جعل الرجل ينظر إلى السماء فيرى بينه وبينها مثل الدخان قال الله ‏{‏فارتقب يوم تأتي السماء بدخان مبين‏}‏ قال الله ‏{‏إنا كاشفو العذاب قليلا إنكم عائدون‏}‏ أفيكشف عنهم العذاب يوم القيامة، وقد مضى الدخان ومضت البطشة‏.‏,0
627,16964,الخطاب، أنه نشد الناس قضاء النبي صلى الله عليه وسلم في ذلك يعني في الجنين فقام حمل بن مالك بن النابغة فقال كنت بين امرأتين لي فضربت إحداهما الأخرى بمسطح فقتلتها وقتلت جنينها فقضى رسول الله صلى الله عليه وسلم في الجنين بغرة عبد وأن تقتل بها,0
1424,4922,قال رسول الله صلى الله عليه وسلم ‏ ‏ بينا أنا نائم رأيتني أطوف بالكعبة فإذا رجل آدم سبط الشعر بين رجلين ينطف رأسه ماء، فقلت من هذا قالوا ابن مريم‏.‏ فذهبت ألتفت فإذا رجل أحمر جسيم جعد الرأس أعور العين اليمنى، كأن عينه عنبة طافية، قلت من هذا قالوا هذا الدجال‏.‏ أقرب الناس به شبها ابن قطن ‏‏‏.‏ وابن قطن رجل من بني المصطلق من خزاعة‏.‏,0
1806,26363,النبي صلى الله عليه وسلم ‏ ‏ أن رجلا كان قبلكم رغسه الله مالا فقال لبنيه لما حضر أى أب كنت لكم قالوا خير أب‏.‏ قال فإني لم أعمل خيرا قط، فإذا مت فأحرقوني ثم اسحقوني ثم ذروني في يوم عاصف‏.‏ ففعلوا، فجمعه الله عز وجل، فقال ما حملك قال مخافتك‏.‏ فتلقاه برحمته ‏‏‏.‏,0
774,7847, أن النبي صلى الله عليه وسلم صلى على النجاشي فكبر أربعا,0
2381,4680,قال سمعته يقول قال رسول الله صلى الله عليه وسلم إذا استأذن أحدكم جاره أن يغرز خشبة في جداره فلا يمنعه,0
1,23046, هريرة، أن رسول الله صلى الله عليه وسلم نعى للناس النجاشي وخرج بهم فصف بهم وكبر أربع تكبيرات,0
710,4335, أنه، سأل عائشة زوج النبي صلى الله عليه وسلم ما كان أكثر ما يدعو به رسول الله صلى الله عليه وسلم قبل موته قالت كان أكثر ما كان يدعو به اللهم إني أعوذ بك من شر ما عملت ومن شر ما لم أعمل,0
2497,867, أنس، أن النبي صلى الله عليه وسلم نحر سبع بدنات بيده قياما وضحى بالمدينة بكبشين أقرنين أملحين,0
1753,25892,هاجرنا مع رسول الله صلى الله عليه وسلم نبتغي وجه الله، فوجب أجرنا على الله، ومنا من مضى أو ذهب لم يأكل من أجره شيئا، كان منهم مصعب بن عمير قتل يوم أحد، لم يترك إلا نمرة، كنا إذا غطينا بها رأسه خرجت رجلاه، وإذا غطي بها رجلاه خرج رأسه، فقال لنا النبي صلى الله عليه وسلم غطوا بها رأسه، واجعلوا على رجله الإذخر أو قال ألقوا على رجله من الإذخر ومنا من قد أينعت له ثمرته فهو يهدبها‏.‏,0
948,3197,على عهد رسول الله صلى الله عليه وسلم قيل لها إنه عرق عاند فأمرت أن تؤخر الظهر وتعجل العصر وتغتسل لهما غسلا واحدا وتؤخر المغرب وتعجل العشاء وتغتسل لهما غسلا واحدا وتغتسل لصلاة الصبح غسلا واحدا,0
1936,20401,النبي صلى الله عليه وسلم لا يعرف فصل السورة حتى تنزل عليه بسم الله الرحمن الرحيم وهذا لفظ ابن السرح,0
1834,23797,جاء أعرابي إلى النبي صلى الله عليه وسلم فقال بايعني على الإسلام‏.‏ فبايعه على الإسلام، ثم جاء الغد محموما فقال أقلني‏.‏ فأبى، فلما ولى قال ‏ ‏ المدينة كالكير، تنفي خبثها، وينصع طيبها ‏‏‏.‏,0
1273,22336,أن عمر انطلق في رهط من أصحاب النبي صلى الله عليه وسلم مع النبي صلى الله عليه وسلم قبل ابن صياد حتى وجدوه يلعب مع الغلمان عند أطم بني مغالة، وقد قارب يومئذ ابن صياد يحتلم، فلم يشعر حتى ضرب النبي صلى الله عليه وسلم ظهره بيده ثم قال النبي صلى الله عليه وسلم أتشهد أني رسول الله صلى الله عليه وسلم فنظر إليه ابن صياد فقال أشهد أنك رسول الأميين‏.‏ فقال ابن صياد للنبي صلى الله عليه وسلم أتشهد أني رسول الله‏.‏ قال له النبي صلى الله عليه وسلم آمنت بالله ورسله قال النبي صلى الله عليه وسلم ماذا ترى قال ابن صياد يأتيني صادق وكاذب‏.‏ قال النبي صلى الله عليه وسلم خلط عليك الأمر قال النبي صلى الله عليه وسلم إني قد خبأت لك خبيئا قال ابن صياد هو الدخ‏.‏ قال النبي صلى الله عليه وسلم اخسأ فلن تعدو قدرك قال عمر يا رسول الله، ائذن لي فيه أضرب عنقه‏.‏ قال النبي صلى الله عليه وسلم إن يكنه فلن تسلط عليه، وإن لم يكنه فلا خير لك في قتله,0
1187,10817,أن رجلا، اطلع على رسول الله صلى الله عليه وسلم من جحر في حجرة النبي صلى الله عليه وسلم ومع النبي صلى الله عليه وسلم مدراة يحك بها رأسه فقال النبي صلى الله عليه وسلم لو علمت أنك تنظر لطعنت بها في عينك إنما جعل الاستئذان من أجل البصر,0
1882,19062,إن كان رسول الله صلى الله عليه وسلم ليقبل بعض أزواجه وهو صائم‏.‏ ثم ضحكت‏.‏,0
1870,6422,عن رسول الله صلى الله عليه وسلم قال دخلت امرأة النار في هرة ربطتها فلا هي أطعمتها ولا هي أرسلتها تأكل من خشاش الأرض حتى ماتت قال الزهري لئلا يتكل رجل ولا ييأس رجل,0
1909,18309,توفي النبي صلى الله عليه وسلم في بيتي، وفي نوبتي، وبين سحري ونحري، وجمع الله بين ريقي وريقه‏.‏ قالت دخل عبد الرحمن بسواك، فضعف النبي صلى الله عليه وسلم عنه، فأخذته فمضغته ثم سننته به‏.‏,0
1588,3942, أبي بكر، بهذا الحديث نحوه زاد عن سالم، في حديثه قال ولم يبلغني كفارة,0
2526,7480,صام النبي صلى الله عليه وسلم عاشوراء، وأمر بصيامه‏.‏ فلما فرض رمضان ترك‏.‏ وكان عبد الله لا يصومه، إلا أن يوافق صومه‏.‏,0
927,9172, قال رسول الله صلى الله عليه وسلم من سره أن يبسط له في رزقه وينسأ له في أثره فليصل رحمه,0
230,7141,أن رسول الله صلى الله عليه وسلم زار أهل بيت في الأنصار فطعم عندهم طعاما، فلما أراد أن يخرج أمر بمكان من البيت، فنضح له على بساط، فصلى عليه، ودعا لهم‏.‏,0
139,9092, فاطمة، قالت قلت يا رسول الله زوجي طلقني ثلاثا وأخاف أن يقتحم على فأمرها فتحولت,0
448,12520, عن النبي صلى الله عليه وسلم قال لا يبيع حاضر لباد ولا تناجشوا ولا يزيد الرجل على بيع أخيه ولا تسأل المرأة طلاق أختها لتستكفئ به ما في صحفتها,0
847,13577, بن عبدة الضبي، واللفظ لابن أبي شيبة قال ابن عبدة أخبرنا وقال الآخران، حدثنا سفيان بن عيينة، عن عمرو، أنه سمع جابرا، يقول أتى النبي صلى الله عليه وسلم قبر عبد الله بن أبى فأخرجه من قبره فوضعه على ركبتيه ونفث عليه من ريقه وألبسه قميصه فالله أعلم,0
331,1386, أبي سلمة، أنها أخبرته بهذه الأحاديث الثلاثة، قالت زينب دخلت على أم حبيبة زوج النبي صلى الله عليه وسلم حين توفي أبوها أبو سفيان بن حرب فدعت أم حبيبة بطيب فدهنت منه جارية ثم مست بعارضيها ثم قالت والله ما لي بالطيب من حاجة غير أني سمعت رسول الله صلى الله عليه وسلم قال لا يحل لامرأة تؤمن بالله واليوم الآخر تحد على ميت فوق ثلاث ليال إلا على زوج أربعة أشهر وعشرا,0
2565,20876,الأعمش، بهذا الإسناد مثله غير أنه يقول إن سرق حبلا وإن سرق بيضة,0
224,3154,أن رسول الله صلى الله عليه وسلم قال ‏ ‏ إنما يلبس الحرير في الدنيا من لا خلاق له في الآخرة ‏‏‏.‏ فقلت صدق وما كذب أبو حفص على رسول الله صلى الله عليه وسلم‏.‏,0
2129,12511,عائشة، أن أم حبيبة، وأم سلمة ذكرتا كنيسة رأينها بالحبشة فيها تصاوير لرسول الله صلى الله عليه وسلم فقال رسول الله صلى الله عليه وسلم إن أولئك إذا كان فيهم الرجل الصالح فمات بنوا على قبره مسجدا وصوروا فيه تلك الصور أولئك شرار الخلق عند الله يوم القيامة,0
2413,15246,قال رسول الله صلى الله عليه وسلم من خرج من الطاعة وفارق الجماعة ثم مات مات ميتة جاهلية ومن قتل تحت راية عمية يغضب للعصبة ويقاتل للعصبة فليس من أمتي ومن خرج من أمتي على أمتي يضرب برها وفاجرها لا يتحاش من مؤمنها ولا يفي بذي عهدها فليس مني,0
674,5593,أن رسول الله صلى الله عليه وسلم قضى بالولد للفراش,0
1266,4638, عبيدة، أن عليا، ذكر أهل النهروان فقال فيهم رجل مودن اليد أو مخدج اليد، أو مثدون اليد لولا أن تبطروا لنبأتكم ما وعد الله الذين يقتلونهم على لسان محمد صلى الله عليه وسلم قال قلت أنت سمعت هذا منه قال إي ورب الكعبة,0
212,8128,قال النبي صلى الله عليه وسلم إن الشيطان قد يئس أن يعبده المصلون ولكن في التحريش بينهم,0
1976,18480,قال كنا نكري الأرض على أن لك ما أخرجت هذه ولي ما أخرجت هذه فنهينا أن نكريها بما أخرجت ولم ننه أن نكري الأرض بالورق,0
729,20568,قال النبي صلى الله عليه وسلم ‏ ‏ العائد في هبته كالكلب يقيء، ثم يعود في قيئه ‏‏‏.‏,0
2154,19154,النبي صلى الله عليه وسلم أن امرأة كانت تهراق الدماء على عهد رسول الله صلى الله عليه وسلم فاستفتت لها أم سلمة رسول الله صلى الله عليه وسلم فقال لتنظر عدة الليالي والأيام التي كانت تحيضهن من الشهر قبل أن يصيبها الذي أصابها فلتترك الصلاة قدر ذلك من الشهر فإذا خلفت ذلك فلتغتسل ثم لتستثفر بثوب ثم لتصل فيه,0
1509,24416,قال نهينا أن يبيع، حاضر لباد وإن كان أخاه أو أباه,0
2188,2047,عن عمرة، أن يهودية، أتت عائشة تسألها فقالت أعاذك الله من عذاب القبر قالت عائشة فقلت يا رسول الله يعذب الناس في القبور قالت عمرة فقالت عائشة قال رسول الله صلى الله عليه وسلم عائذا بالله ثم ركب رسول الله صلى الله عليه وسلم ذات غداة مركبا فخسفت الشمس قالت عائشة فخرجت في نسوة بين ظهرى الحجر في المسجد فأتى رسول الله صلى الله عليه وسلم من مركبه حتى انتهى إلى مصلاه الذي كان يصلي فيه فقام وقام الناس وراءه قالت عائشة فقام قياما طويلا ثم ركع فركع ركوعا طويلا ثم رفع فقام قياما طويلا وهو دون القيام الأول ثم ركع فركع ركوعا طويلا وهو دون ذلك الركوع ثم رفع وقد تجلت الشمس فقال إني قد رأيتكم تفتنون في القبور كفتنة الدجال قالت عمرة فسمعت عائشة تقول فكنت أسمع رسول الله صلى الله عليه وسلم بعد ذلك يتعوذ من عذاب النار وعذاب القبر,0
1694,15223,عن رسول الله صلى الله عليه وسلم أنه قال من قال حين يسمع المؤذن وأنا أشهد أن لا إله إلا الله وحده لا شريك له وأشهد أن محمدا عبده ورسوله رضيت بالله ربا وبالإسلام دينا وبمحمد نبيا غفر له ذنبه,0
165,18188,قال رسول الله صلى الله عليه وسلم ليس منا من لم يتغن بالقرآن وزاد غيره يجهر به,0
1910,25032,بهز، كلهم عن شعبة، بهذا الإسناد وفي حديثهم كأنه كره ذلك,0
2032,23860, إن النبي صلى الله عليه وسلم نهى عن نكاح المتعة وعن لحوم الحمر الأهلية يوم خيبر,0
541,11359,صلى الله عليه وسلم بمثله غير أنه قال تكر في هذه مرة وفي هذه مرة,0
2158,23811,زوج النبي صلى الله عليه وسلم أخبرته أن رسول الله صلى الله عليه وسلم دخل عليها فقال هل من طعام قالت لا والله يا رسول الله ما عندنا طعام إلا عظم من شاة أعطيته مولاتي من الصدقة فقال قربيه فقد بلغت محلها,0
1836,7455,هلكت قلادة لأسماء فبعث النبي صلى الله عليه وسلم في طلبها، رجالا فحضرت الصلاة وليسوا على وضوء‏.‏ ولم يجدوا ماء، فصلوا وهم على غير وضوء، فأنزل الله‏.‏ يعني آية التيمم‏.‏,0
2626,19581, يقول كان رسول الله صلى الله عليه وسلم يقول اللهم إني أعوذ بك من العجز والكسل والجبن والبخل والهرم وأعوذ بك من عذاب القبر وأعوذ بك من فتنة المحيا والممات,0
709,16261,قال رسول الله صلى الله عليه وسلم لأن يمتلئ جوف الرجل قيحا حتى يريه خير له من أن يمتلئ شعرا إلا أن حفصا لم يقل يريه,0
1984,6291,قنت رسول الله صلى الله عليه وسلم شهرا حين قتل القراء، فما رأيت رسول الله صلى الله عليه وسلم حزن حزنا قط أشد منه‏.‏,0
2168,10452,شك الناس يوم عرفة في صوم النبي صلى الله عليه وسلم فبعثت إلى النبي صلى الله عليه وسلم بشراب فشربه‏.‏,0
2420,22975,جاء رجل إلى رسول الله صلى الله عليه وسلم فقال يا رسول الله أرأيت إن جاء رجل يريد أخذ مالي قال فلا تعطه مالك قال أرأيت إن قاتلني قال قاتله قال أرأيت إن قتلني قال فأنت شهيد قال أرأيت إن قتلته قال هو في النار,0
1587,24033,كان رسول الله صلى الله عليه وسلم يقول اللهم اغسل خطاياى بماء الثلج والبرد ونق قلبي من الخطايا كما نقيت الثوب الأبيض من الدنس,0
1804,10490,أصحاب، رسول الله صلى الله عليه وسلم أنهم قالوا رخص رسول الله صلى الله عليه وسلم في بيع العرية بخرصها تمرا,0
299,3972,قال رسول الله صلى الله عليه وسلم لا تنذروا فإن النذر لا يغني من القدر شيئا وإنما يستخرج به من البخيل,0
1967,12551, قال كان نقش خاتم رسول الله صلى الله عليه وسلم محمد رسول الله,0
2413,15246,قال رسول الله صلى الله عليه وسلم من خرج من الطاعة وفارق الجماعة ثم مات مات ميتة جاهلية ومن قتل تحت راية عمية يغضب للعصبة ويقاتل للعصبة فليس من أمتي ومن خرج من أمتي على أمتي يضرب برها وفاجرها لا يتحاش من مؤمنها ولا يفي بذي عهدها فليس مني,0
2636,19111,كان النبي صلى الله عليه وسلم يقرأ ‏{‏فهل من مدكر‏}‏,0
692,22670,بالإسنادين جميعا في هذا الحديث مثله غير أن ابن جريج قال إبراهيم بن عبد الله بن قارظ,0
1122,16833, شعبة كتب به إلى وقرأته عليه وسمعته منه يحدث ولكني حفظته قال ابن بشار في حديثه حفظي من الكتاب أن النبي صلى الله عليه وسلم كان مصاف العدو بعسفان وعلى المشركين خالد بن الوليد فصلى بهم النبي صلى الله عليه وسلم الظهر قال المشركون إن لهم صلاة بعد هذه هي أحب إليهم من أموالهم وأبنائهم فصلى بهم رسول الله صلى الله عليه وسلم العصر فصفهم صفين خلفه فركع بهم رسول الله صلى الله عليه وسلم جميعا فلما رفعوا رءوسهم سجد بالصف الذي يليه وقام الآخرون فلما رفعوا رءوسهم من السجود سجد الصف المؤخر بركوعهم مع رسول الله صلى الله عليه وسلم ثم تأخر الصف المقدم وتقدم الصف المؤخر فقام كل واحد منهم في مقام صاحبه ثم ركع بهم رسول الله صلى الله عليه وسلم جميعا فلما رفعوا رءوسهم من الركوع سجد الصف الذي يليه وقام الآخرون فلما فرغوا من سجودهم سجد الآخرون ثم سلم النبي صلى الله عليه وسلم عليهم,0
975,9156,لما كان يوم حنين آثر النبي صلى الله عليه وسلم أناسا في القسمة، فأعطى الأقرع بن حابس مائة من الإبل، وأعطى عيينة مثل ذلك، وأعطى أناسا من أشراف العرب، فآثرهم يومئذ في القسمة‏.‏ قال رجل والله إن هذه القسمة ما عدل فيها، وما أريد بها وجه الله‏.‏ فقلت والله لأخبرن النبي صلى الله عليه وسلم‏.‏ فأتيته فأخبرته فقال ‏ ‏ فمن يعدل إذا لم يعدل الله ورسوله رحم الله موسى قد أوذي بأكثر من هذا فصبر ‏‏‏.‏,0
2260,18340, سمعت رسول الله صلى الله عليه وسلم يقول شر ما في رجل شح هالع وجبن خالع,0
1466,15648,عن النبي صلى الله عليه وسلم قال يحشر الناس على ثلاث طرائق راغبين راهبين واثنان على بعير وثلاثة على بعير وأربعة على بعير وعشرة على بعير وتحشر بقيتهم النار تبيت معهم حيث باتوا وتقيل معهم حيث قالوا وتصبح معهم حيث أصبحوا وتمسي معهم حيث أمسوا,0
2535,19425, قال جاء رجل إلى النبي صلى الله عليه وسلم فقال إن امرأتي لا تمنع يد لامس فقال غربها إن شئت قال إني أخاف أن تتبعها نفسي قال استمتع بها,0
502,9488,الصلاة على لسان النبي صلى الله عليه وسلم في الحضر أربعا وفي السفر ركعتين وفي الخوف ركعة,0
1303,13260,كان عاشوراء يصومه أهل الجاهلية، فلما نزل رمضان قال من شاء صامه، ومن شاء لم يصمه,0
2268,12673,قال رسول الله صلى الله عليه وسلم ‏ ‏ يا عائشة هذا جبريل يقرأ عليك السلام ‏‏‏.‏ قالت قلت وعليه السلام ورحمة الله، ترى ما لا نرى‏.‏ تريد رسول الله صلى الله عليه وسلم‏.,0
1856,7086, أن رسول الله صلى الله عليه وسلم قال أيما رجل أعمر عمرى له ولعقبه فإنها للذي يعطاها لا ترجع إلى الذي أعطاها لأنه أعطى عطاء وقعت فيه المواريث,0
2483,15640,ورسول الله صلى الله عليه وسلم يبول فسلم فلم يرد عليه,0
1274,18721,أن هرقل أرسل إليه في ركب من قريش، ثم قال لترجمانه قل لهم إني سائل هذا، فإن كذبني فكذبوه‏.‏ فذكر الحديث فقال للترجمان قل له إن كان ما تقول حقا فسيملك موضع قدمى هاتين‏.‏,0
451,20005,توفي رسول الله صلى الله عليه وسلم ودرعه مرهونة عند يهودي بثلاثين صاعا من شعير‏.‏ وقال يعلى حدثنا الأعمش درع من حديد‏.‏ وقال معلى حدثنا عبد الواحد حدثنا الأعمش وقال رهنه درعا من حديد‏.‏,0
2421,9257,كان النبي صلى الله عليه وسلم يقرأ السجدة ونحن عنده فيسجد ونسجد معه فنزدحم حتى ما يجد أحدنا لجبهته موضعا يسجد عليه‏.‏,0
2319,25139,قرأ رسول الله صلى الله عليه وسلم على الجن وما رآهم انطلق رسول الله صلى الله عليه وسلم في طائفة من أصحابه عامدين إلى سوق عكاظ وقد حيل بين الشياطين وبين خبر السماء وأرسلت عليهم الشهب فرجعت الشياطين إلى قومهم فقالوا ما لكم قالوا حيل بيننا وبين خبر السماء وأرسلت علينا الشهب قالوا ما ذاك إلا من شىء حدث فاضربوا مشارق الأرض ومغاربها فانظروا ما هذا الذي حال بيننا وبين خبر السماء فانطلقوا يضربون مشارق الأرض ومغاربها فمر النفر الذين أخذوا نحو تهامة وهو بنخل عامدين إلى سوق عكاظ وهو يصلي بأصحابه صلاة الفجر فلما سمعوا القرآن استمعوا له وقالوا هذا الذي حال بيننا وبين خبر السماء فرجعوا إلى قومهم فقالوا يا قومنا إنا سمعنا قرآنا عجبا يهدي إلى الرشد فآمنا به ولن نشرك بربنا أحدا‏}‏ فأنزل الله عز وجل على نبيه محمد صلى الله عليه وسلم قل أوحي إلى أنه استمع نفر من الجن‏}‏,0
1871,13221, قال رسول الله صلى الله عليه وسلم إني كنت نهيتكم عن ثلاث زيارة القبور فزوروها ولتزدكم زيارتها خيرا ونهيتكم عن لحوم الأضاحي بعد ثلاث فكلوا منها ما شئتم ونهيتكم عن الأشربة في الأوعية فاشربوا في أى وعاء شئتم ولا تشربوا مسكرا,0
696,8215, فوقف على باب النبي صلى الله عليه وسلم يستأذن فقام على الباب قال عثمان مستقبل الباب فقال له النبي صلى الله عليه وسلم هكذا عنك أو هكذا فإنما الاستئذان من النظر,0
651,13760,إلى قرب المسجد فكره النبي صلى الله عليه وسلم أن يعروا المدينة فقال يا بني سلمة ألا تحتسبون آثاركم فأقاموا,0
1820,8740,عن النبي صلى الله عليه وسلم وفي حديث ابن بشر وعبدة لا يحدثكموه أحد بعدي سمعت رسول الله صلى الله عليه وسلم يقول فذكر بمثله,0
1592,22212,شهد عندي رجال مرضيون وأرضاهم عندي عمر أن النبي صلى الله عليه وسلم نهى عن الصلاة بعد الصبح حتى تشرق الشمس، وبعد العصر حتى تغرب‏.‏,0
1594,13663, أن رسول الله صلى الله عليه وسلم نزل يعني عن الصفا حتى إذا انصبت قدماه في الوادي رمل حتى إذا صعد مشى,0
116,13169, عن رسول الله صلى الله عليه وسلم قال لا يزني الزاني حين يزني وهو مؤمن ولا يسرق السارق حين يسرق وهو مؤمن ولا يشرب الخمر حين يشربها وهو مؤمن ولا ينتهب نهبة ذات شرف يرفع الناس إليها أبصارهم وهو مؤمن,0
288,1300, قال مر بي رسول الله صلى الله عليه وسلم وأنا أطين حائطا لي أنا وأمي فقال ما هذا يا عبد الله فقلت يا رسول الله شىء أصلحه فقال الأمر أسرع من ذاك,0
1649,2481,النبي صلى الله عليه وسلم قالت خسفت الشمس في حياة رسول الله صلى الله عليه وسلم فخرج رسول الله صلى الله عليه وسلم إلى المسجد فقام فكبر وصف الناس وراءه فاقترأ رسول الله صلى الله عليه وسلم قراءة طويلة ثم كبر فركع ركوعا طويلا ثم رفع رأسه فقال سمع الله لمن حمده ربنا ولك الحمد ثم قام فاقترأ قراءة طويلة هي أدنى من القراءة الأولى ثم كبر فركع ركوعا طويلا هو أدنى من الركوع الأول ثم قال سمع الله لمن حمده ربنا ولك الحمد ثم فعل في الركعة الأخرى مثل ذلك فاستكمل أربع ركعات وأربع سجدات وانجلت الشمس قبل أن ينصرف,0
110,13980,النبي صلى الله عليه وسلم قال ‏ ‏ إن أبغض الرجال إلى الله الألد الخصم ‏‏‏.‏,0
